gene,KO_ID
g4500.t1,K20288
g4505.t1,K03008
g4508.t1,K03470
g4515.t1,K10771
g4519.t1,K01052
g4520.t1,K00295
g4522.t1,K01712
g4525.t1,K01873
g4533.t1,K01487
g4536.t1,K14007
g4538.t1,K03979
g4539.t2,K02930
g4543.t1,K01895
g4544.t1,K15340
g4547.t1,K03850
g4547.t2,K03850
g4549.t1,K03531
g4550.t1,K09579
g4552.t1,K09022
g4552.t2,K09022
g4561.t1,K15255
g4562.t1,K20352
g4573.t1,K11293
g4575.t1,K07759
g4576.t1,K06947
g4577.t1,K00600
g4578.t1,K01115
g4580.t1,K13143
g4581.t1,K14305
g4586.t1,K02183
g4588.t1,K19952
g4589.t1,K02152
g4592.t1,K02875
g4592.t2,K02875
g4593.t1,K12867
g4595.t1,K07975
g4598.t1,K15116
g4599.t1,K17262
g4604.t1,K03521
g4607.t1,K20473
g4608.t1,K00963
g4613.t1,K04392
g4621.t1,K11087
g4625.t1,K20793
g4627.t1,K03016
g4628.t1,K17276
g4630.t1,K16073
g4631.t1,K12456
g4633.t1,K11259
g4635.t1,K06277
g4637.t1,K03372
g4639.t1,K08675
g4649.t1,K20777
g4653.t1,K17065
g4656.t1,K07512
g4659.t1,K00033
g4660.t1,K03320
g4662.t1,K13159
g4663.t1,K00275
g4665.t1,K01726
g4668.t1,K06875
g4669.t1,K10703
g4670.t1,K28359
g4673.t1,K05757
g4678.t1,K01597
g4680.t1,K20403
g4683.t1,K03648
g4689.t1,K20179
g4694.t1,K01537
g4698.t1,K23564
g4699.t1,K01800
g4700.t1,K00237
g4701.t1,K08730
g4702.t1,K01104
g4703.t1,K03327
g4709.t1,K09522
g4709.t2,K09522
g4710.t1,K20133
g4715.t1,K13148
g4716.t1,K15519
g4722.t1,K04392
g4724.t1,K17433
g4726.t1,K20493
g4727.t1,K15281
g4730.t1,K03236
g4737.t1,K04629
g4739.t1,K04629
g4739.t2,K04629
g4743.t1,K09537
g4744.t1,K18620
g4748.t1,K20028
g4750.t1,K03145
g4753.t1,K20280
g4757.t1,K16639
g4765.t1,K07198
g4766.t1,K11290
g4769.t1,K15304
g4770.t2,K01783
g4772.t1,K17765
g4773.t1,K02183
g4774.t1,K05765
g4777.t1,K13939
g4778.t1,K17302
g4781.t1,K01870
g4782.t1,K03424
g4797.t1,K15201
g4803.t1,K14799
g4804.t1,K04773
g4805.t1,K11095
g4807.t1,K23802
g4808.t1,K01648
g4809.t2,K01648
g4811.t1,K12897
g4813.t1,K13111
g4816.t1,K07874
g4817.t1,K15176
g4823.t1,K02325
g4825.t1,K12946
g4826.t1,K06927
g4827.t1,K12858
g4832.t1,K25817
g4833.t1,K14685
g4834.t1,K12398
g4839.t1,K16750
g4851.t1,K10703
g4851.t2,K10703
g4854.t1,K01598
g4855.t1,K20044
g4856.t1,K03267
g4863.t1,K22856
g4864.t1,K02969
g4866.t1,K14575
g4871.t1,K05288
g4871.t2,K05288
g4875.t1,K09572
g4876.t1,K08286
g4879.t1,K01872
g4882.t1,K17800
g4884.t1,K23297
g4884.t2,K23297
g4885.t1,K07953
g4886.t1,K00565
g4889.t1,K14415
g4890.t1,K12380
g4894.t1,K18532
g4895.t1,K01077
g4896.t1,K01077
g4898.t1,K23788
g4899.t1,K02493
g4911.t1,K11491
g4915.t1,K13348
g4916.t1,K02942
g4920.t1,K02932
g4921.t1,K13519
g4922.t1,K12272
g4927.t1,K19583
g4928.t1,K00627
g4936.t1,K17065
g4937.t1,K20362
g4938.t1,K12158
g4939.t1,K06997
g4939.t2,K06997
g4946.t1,K10427
g4952.t1,K14795
g4955.t1,K18758
g4957.t1,K27391
g4961.t1,K14406
g4963.t1,K06096
g4964.t1,K06688
g4965.t1,K00922
g4965.t2,K00922
g4968.t1,K01681
g4969.t1,K00500
g4970.t1,K11375
g4973.t1,K01365
g4974.t1,K03686
g4978.t1,K08597
g4984.t1,K05542
g4987.t1,K17675
g4994.t1,K03243
g4996.t1,K12869
g4997.t1,K15440
g4998.t1,K11098
g4999.t1,K00787
g5000.t1,K00787
g5002.t1,K14962
g5003.t1,K20103
g5003.t2,K20103
g5007.t1,K15442
g5008.t1,K03135
g5010.t1,K02730
g5011.t1,K00311
g5014.t1,K24736
g5017.t1,K00993
g5019.t1,K08835
g5026.t1,K02564
g5032.t1,K10956
g5033.t1,K20359
g5034.t1,K02899
g5036.t1,K00387
g5041.t1,K07566
g5041.t2,K07566
g5044.t1,K06685
g5049.t1,K02940
g5050.t1,K10843
g5052.t1,K24070
g5057.t1,K00477
g5059.t1,K12847
g5061.t1,K03954
g5067.t1,K17893
g5068.t1,K20303
g5070.t1,K02991
g5075.t1,K15698
g5078.t1,K20346
g5079.t1,K14560
g5083.t1,K03347
g5084.t1,K01724
g5088.t1,K00942
g5089.t1,K10624
g5093.t1,K11128
g5095.t1,K01046
g5100.t1,K03242
g5106.t1,K00591
g5111.t1,K14307
g5115.t1,K01081
g5119.t1,K02910
g5120.t1,K12572
g5121.t1,K14772
g5123.t1,K15139
g5129.t1,K01737
g5130.t1,K20404
g5134.t1,K03252
g5135.t1,K22399
g5136.t1,K01874
g5147.t1,K00297
g5149.t1,K12392
g5152.t1,K00921
g5154.t1,K06963
g5156.t1,K01681
g5158.t1,K03129
g5159.t1,K10728
g5160.t1,K20183
g5161.t1,K26501
g5162.t1,K05752
g5164.t1,K13526
g5168.t1,K01365
g5170.t1,K14832
g5171.t1,K02889
g5173.t1,K13984
g5174.t1,K01365
g5175.t1,K02966
g5177.t1,K00549
g5178.t1,K02868
g5185.t1,K03006
g5190.t1,K22817
g5200.t1,K14559
g5206.t1,K03977
g5208.t1,K20031
g5210.t1,K06968
g5211.t1,K10644
g5212.t1,K23338
g5215.t1,K12307
g5217.t1,K23362
g5217.t2,K23362
g5219.t1,K15627
g5221.t1,K04487
g5222.t1,K17497
g5227.t1,K07300
g5228.t1,K17543
g5228.t2,K17543
g5233.t1,K12860
g5234.t1,K05285
g5236.t1,K25058
g5237.t1,K14849
g5238.t1,K19539
g5240.t1,K20224
g5247.t1,K08850
g5248.t1,K10636
g5248.t2,K10636
g5250.t1,K05917
g5251.t1,K03846
g5256.t1,K13051
g5257.t1,K12394
g5262.t1,K14567
g5263.t1,K11648
g5264.t1,K18342
g5265.t1,K03138
g5272.t1,K10141
g5275.t1,K01265
g5281.t1,K09885
g5282.t1,K12386
g5285.t1,K27705
g5292.t1,K01710
g5295.t1,K01379
g5298.t2,K01915
g5299.t1,K00621
g5300.t1,K22939
g5302.t1,K01115
g5305.t1,K14589
g5307.t1,K09566
g5317.t1,K12862
g5321.t1,K03860
g5323.t1,K02890
g5330.t1,K14557
g5330.t2,K14557
g5334.t1,K04739
g5335.t1,K12396
g5342.t1,K03248
g5344.t1,K02183
g5345.t1,K11548
g5349.t1,K22133
g5350.t1,K11341
g5361.t1,K14424
g5368.t1,K08770
g5370.t1,K07298
g5372.t1,K03038
g5376.t1,K10684
g5379.t1,K17606
g5380.t1,K12488
g5381.t1,K04392
g5383.t1,K17605
g5389.t1,K15979
g5398.t1,K24272
g5406.t1,K14536
g5411.t1,K11308
g5412.t1,K03504
g5414.t1,K08827
g5420.t1,K01866
g5423.t1,K15429
g5431.t1,K03164
g5436.t1,K11142
g5437.t1,K08880
g5445.t1,K17943
g5446.t1,K02946
g5447.t1,K13341
g5450.t1,K16302
g5453.t1,K01365
g5455.t1,K11583
g5457.t1,K11883
g5457.t2,K11883
g5458.t1,K22698
g5460.t1,K00253
g5463.t2,K12620
g5468.t1,K15777
g5474.t1,K17866
g5490.t1,K14863
g5491.t1,K00798
g5502.t1,K15909
g5504.t1,K08193
g5504.t2,K08193
g5508.t1,K00940
g5515.t1,K11268
g5516.t1,K05655
g5516.t2,K05655
g5517.t1,K14530
g5519.t1,K17422
g5520.t1,K05678
g5524.t1,K23093
g5526.t1,K10771
g5528.t1,K15109
g5528.t2,K15109
g5530.t1,K03564
g5532.t1,K08851
g5540.t1,K19986
g5544.t1,K02883
g5552.t1,K17508
g5557.t1,K20185
g5558.t1,K11314
g5559.t1,K17637
g5560.t1,K15121
g5563.t1,K11982
g5565.t1,K10576
g5572.t1,K01288
g5576.t1,K08853
g5577.t1,K08513
g5578.t1,K03352
g5585.t1,K01265
g5586.t1,K18182
g5588.t1,K13108
g5588.t3,K13108
g5589.t1,K00789
g5592.t1,K23460
g5593.t1,K00864
g5594.t1,K13421
g5595.t1,K01228
g5596.t1,K14777
g5601.t3,K15108
g5606.t1,K22063
g5607.t1,K10426
g5609.t1,K23538
g5612.t1,K01634
g5616.t1,K08568
g5621.t1,K03341
g5622.t1,K01580
g5625.t1,K09503
g5627.t1,K20826
g5631.t1,K09487
g5632.t1,K28212
g5633.t1,K20164
g5638.t1,K02896
g5641.t1,K24962
g5642.t1,K06127
g5643.t1,K23567
g5647.t1,K07555
g5651.t1,K16732
g5652.t1,K12589
g5653.t1,K18469
g5654.t1,K00025
g5656.t1,K03465
g5657.t1,K18328
g5658.t1,K04508
g5661.t1,K01477
g5662.t1,K06580
g5670.t1,K14537
g5676.t1,K10356
g5679.t1,K02541
g5682.t1,K13250
g5684.t1,K04097
g5685.t1,K15371
g5689.t1,K07901
g5697.t1,K16365
g5698.t1,K04555
g5701.t1,K15791
g5705.t1,K14810
g5714.t1,K18726
g5716.t1,K12400
g5718.t1,K04648
g5720.t1,K13907
g5726.t1,K06965
g5730.t1,K18667
g5735.t1,K00074
g5736.t1,K11584
g5736.t2,K11584
g5739.t1,K28034
g5740.t1,K07207
g5742.t1,K07937
g5744.t1,K14864
g5746.t1,K14851
g5747.t1,K14768
g5750.t1,K01679
g5754.t1,K14407
g5765.t1,K01937
g5766.t1,K00418
g5767.t1,K00717
g5778.t1,K00234
g5779.t1,K03963
g5783.t1,K04797
g5784.t1,K09884
g5788.t1,K07937
g5826.t1,K14437
g5834.t1,K05692
g5848.t1,K02927
g5850.t1,K11338
g5853.t1,K09131
g5857.t1,K14794
g5857.t2,K14794
g5860.t1,K00384
g5860.t2,K00384
g5862.t1,K06961
g5884.t1,K11340
g5885.t1,K07542
g5885.t2,K04082
g5886.t1,K00852
g5888.t1,K01835
g5890.t1,K10415
g5893.t1,K25203
g5894.t1,K00616
g5902.t1,K20406
g5913.t1,K13303
g5914.t1,K00757
g5916.t1,K06695
g5918.t1,K20367
g5919.t1,K08866
g5935.t1,K01115
g5939.t1,K19937
g5940.t1,K11644
g5943.t1,K03035
g5949.t1,K15443
g5953.t1,K00058
g5962.t1,K07199
g5965.t1,K02921
g5971.t1,K23544
g5972.t1,K03778
g5975.t1,K01581
g5977.t1,K07943
g5986.t1,K20360
g5991.t1,K03247
g5992.t1,K10396
g5998.t1,K20289
g5999.t1,K06642
g5999.t2,K06642
g6000.t1,K02728
g6003.t1,K03036
g6005.t1,K18178
g6008.t1,K03256
g6009.t1,K27164
g6012.t1,K10631
g6021.t1,K18327
g6027.t1,K13336
g6028.t1,K15196
g6035.t1,K08073
g6038.t1,K22987
g6039.t1,K20069
g6041.t1,K10047
g6042.t1,K06125
g6050.t1,K14007
g6052.t1,K28080
g6053.t1,K13123
g6060.t1,K17433
g6060.t2,K17433
g6061.t1,K18749
g6068.t1,K04392
g6069.t1,K00573
g6071.t1,K17290
g6071.t2,K17290
g6072.t1,K01166
g6075.t1,K10578
g6081.t1,K07881
g6082.t1,K20309
g6087.t1,K12607
g6087.t2,K12607
g6088.t1,K14285
g6094.t1,K14802
g6095.t1,K03626
g6098.t1,K08656
g6101.t1,K06678
g6101.t2,K06678
g6105.t1,K22913
g6106.t1,K08492
g6108.t1,K22531
g6109.t1,K00845
g6110.t1,K12412
g6112.t1,K02879
g6113.t1,K04567
g6114.t1,K10841
g6115.t1,K15537
g6116.t1,K01309
g6122.t1,K04565
g6124.t1,K00688
g6126.t1,K23174
g6127.t1,K02905
g6128.t1,K06276
g6134.t1,K15424
g6138.t1,K07748
g6139.t1,K21891
g6142.t1,K04565
g6150.t1,K07152
g6152.t1,K20290
g6157.t1,K14401
g6158.t1,K01176
g6159.t1,K22940
g6162.t1,K10144
g6163.t1,K01527
g6164.t1,K09699
g6165.t1,K08869
g6166.t1,K13115
g6167.t1,K02902
g6172.t1,K01951
g6177.t1,K11984
g6178.t1,K14327
g6180.t1,K12492
g6187.t1,K02328
g6191.t1,K13617
g6191.t2,K13617
g6195.t1,K15687
g6197.t1,K04424
g6201.t1,K28261
g6204.t1,K02976
g6206.t1,K08736
g6207.t1,K14835
g6212.t1,K02885
g6214.t1,K20304
g6215.t1,K14561
g6216.t1,K25769
g6218.t1,K17408
g6221.t1,K00847
g6223.t1,K02914
g6227.t1,K13181
g6229.t1,K06641
g6232.t1,K10579
g6237.t1,K18470
g6238.t1,K09495
g6241.t1,K23327
g6242.t1,K23387
g6244.t1,K07018
g6248.t1,K11090
g6250.t1,K07203
g6253.t1,K20195
g6255.t1,K18655
g6257.t1,K12621
g6264.t1,K02259
g6266.t1,K24104
g6267.t1,K01840
g6271.t1,K20217
g6274.t1,K14824
g6275.t1,K14805
g6279.t1,K09497
g6286.t1,K22390
g6287.t1,K17543
g6288.t1,K00121
g6291.t1,K09550
g6292.t1,K00798
g6293.t1,K14724
g6298.t1,K07374
g6299.t1,K18469
g6300.t1,K08798
g6303.t1,K12819
g6312.t1,K14709
g6313.t2,K12823
g6315.t1,K08874
g6319.t1,K11131
g6321.t1,K02156
g6323.t1,K14819
g6328.t1,K18043
g6329.t1,K12391
g6332.t1,K04348
g6334.t2,K03259
g6338.t1,K14006
g6341.t1,K22825
g6346.t1,K05609
g6346.t2,K06128
g6346.t3,K05609
g6347.t1,K18622
g6348.t1,K01262
g6349.t1,K05293
g6349.t2,K05293
g6360.t1,K17266
g6362.t1,K03238
g6363.t1,K15335
g6368.t1,K22763
g6369.t1,K12190
g6376.t1,K17382
g6381.t1,K14688
g6382.t1,K07179
g6385.t1,K05681
g6402.t1,K14571
g6406.t1,K21735
g6411.t1,K03292
g6425.t1,K02320
g6427.t1,K17805
g6430.t1,K10290
g6431.t1,K01466
g6440.t1,K13110
g6442.t1,K23845
g6446.t1,K12476
g6446.t2,K12483
g6447.t1,K10756
g6449.t1,K19787
g6451.t1,K12845
g6454.t1,K06666
g6459.t1,K12663
g6461.t1,K01128
g6462.t1,K09569
g6471.t1,K20133
g6474.t1,K08176
g6482.t1,K08770
g6483.t1,K04512
g6487.t1,K01613
g6488.t1,K03027
g6497.t1,K01802
g6499.t1,K18740
g6504.t1,K08653
g6513.t1,K02725
g6514.t1,K01008
g6516.t1,K19022
g6521.t1,K13151
g6522.t1,K08504
g6522.t2,K08504
g6525.t1,K17411
g6539.t1,K13146
g6542.t1,K12861
g6543.t1,K26736
g6550.t1,K08240
g6551.t1,K20241
g6552.t1,K14454
g6565.t1,K24158
g6566.t1,K08770
g6568.t1,K00965
g6569.t1,K00551
g6570.t1,K10752
g6571.t1,K03424
g6571.t2,K03424
g6574.t1,K12373
g6584.t1,K22390
g6584.t2,K22390
g6588.t1,K12830
g6589.t1,K24750
g6592.t1,K16860
g6593.t1,K22991
g6594.t1,K16449
g6598.t1,K13119
g6602.t1,K02949
g6603.t1,K01515
g6606.t1,K01922
g6608.t1,K18164
g6609.t1,K06700
g6612.t1,K14556
g6613.t1,K00922
g6614.t1,K08333
g6619.t1,K04392
g6627.t1,K02903
g6628.t1,K14860
g6629.t1,K12602
g6635.t1,K22128
g6641.t1,K25639
g6644.t1,K17278
g6645.t1,K11108
g6651.t1,K13346
g6667.t1,K05768
g6670.t1,K02321
g6672.t1,K03012
g6673.t1,K13179
g6674.t1,K00452
g6682.t1,K21843
g6683.t1,K22943
g6685.t2,K05758
g6686.t1,K01724
g6688.t1,K12412
g6698.t1,K15322
g6699.t1,K01535
g6703.t1,K11099
g6708.t1,K09975
g6711.t1,K01634
g6712.t1,K23002
g6713.t1,K23002
g6714.t1,K20301
g6721.t1,K05661
g6722.t1,K02210
g6722.t2,K02210
g6723.t1,K05955
g6726.t1,K20372
g6727.t1,K21844
g6735.t1,K01376
g6739.t1,K01530
g6744.t1,K06173
g6745.t1,K09478
g6746.t1,K01638
g6752.t1,K03233
g6753.t1,K12260
g6753.t2,K12260
g6760.t1,K04565
g6764.t1,K10875
g6765.t1,K16196
g6770.t1,K22068
g6774.t1,K10737
g6774.t2,K10737
g6775.t1,K14861
g6776.t1,K08336
g6780.t1,K04565
g6781.t1,K11587
g6787.t1,K02603
g6789.t1,K11339
g6789.t2,K11339
g6790.t1,K14168
g6791.t1,K01070
g6793.t1,K20003
g6793.t2,K20003
g6800.t1,K06672
g6802.t1,K01689
g6809.t1,K00922
g6814.t1,K18416
g6817.t1,K14288
g6824.t1,K15382
g6825.t1,K04460
g6839.t1,K00873
g6839.t2,K00873
g6841.t1,K03240
g6841.t2,K03240
g6845.t1,K00486
g6846.t1,K02835
g6847.t1,K02835
g6853.t1,K17615
g6855.t1,K02324
g6864.t1,K12188
g6865.t1,K03163
g6869.t1,K15105
g6872.t1,K17424
g6876.t1,K08818
g6879.t1,K02137
g6886.t1,K00294
g6894.t1,K13217
g6898.t1,K12613
g6905.t1,K26161
g6906.t1,K04630
g6909.t1,K18465
g6911.t1,K12852
g6912.t1,K13205
g6913.t1,K09313
g6916.t1,K08493
g6920.t1,K00876
g6923.t1,K24752
g6924.t1,K08568
g6926.t1,K15198
g6929.t1,K06580
g6931.t1,K00252
g6933.t1,K13249
g6937.t1,K04640
g6939.t1,K02943
g6946.t1,K24611
g6947.t1,K15014
g6952.t1,K18735
g6956.t1,K06062
g6957.t1,K07955
g6960.t1,K01194
g6961.t1,K05743
g6970.t1,K20363
g6971.t1,K12821
g6979.t1,K08057
g6980.t1,K12175
g6984.t1,K18617
g6988.t1,K16344
g6989.t1,K24155
g6990.t1,K03253
g6994.t1,K00799
g6997.t1,K14549
g6998.t1,K18670
g7001.t1,K06685
g7002.t1,K00948
g7003.t1,K14689
g7004.t1,K07952
g7005.t1,K24175
g7006.t1,K24758
g7013.t1,K15397
g7015.t1,K10436
g7022.t1,K11594
g7023.t1,K05864
g7025.t1,K22755
g7026.t1,K03456
g7027.t1,K00419
g7028.t1,K23879
g7029.t1,K01810
g7032.t1,K07918
g7033.t1,K02739
g7035.t1,K06671
g7037.t1,K14773
g7038.t1,K13091
g7044.t1,K00088
g7047.t1,K14617
g7054.t1,K26109
g7061.t1,K15115
g7062.t1,K09539
g7063.t1,K12161
g7065.t1,K02898
g7066.t1,K08342
g7071.t1,K02939
g7072.t1,K07756
g7073.t1,K17790
g7075.t1,K06942
g7080.t1,K14191
g7082.t1,K18260
g7083.t1,K22559
g7086.t1,K26403
g7087.t1,K06910
g7088.t1,K00939
g7094.t1,K05543
g7095.t1,K18584
g7096.t1,K14416
g7096.t2,K14416
g7098.t1,K15084
g7099.t1,K01640
g7100.t1,K09571
g7102.t1,K00451
g7105.t1,K08739
g7109.t1,K17428
g7113.t1,K08495
g7115.t1,K14298
g7116.t1,K10686
g7116.t2,K10686
g7119.t1,K03848
g7119.t2,K03848
g7120.t1,K10691
g7122.t1,K19202
g7123.t1,K00574
g7125.t1,K12245
g7126.t1,K03687
g7127.t1,K26006
g7127.t2,K26006
g7128.t1,K07874
g7137.t1,K11412
g7139.t1,K01587
g7139.t2,K01587
g7144.t1,K01363
g7154.t1,K15292
g7160.t1,K00111
g7163.t1,K08740
g7166.t1,K16570
g7167.t1,K11547
g7168.t1,K13120
g7169.t1,K03857
g7170.t1,K19603
g7172.t1,K04345
g7173.t1,K06066
g7174.t1,K15430
g7180.t1,K10858
g7181.t1,K13107
g7182.t1,K04354
g7183.t1,K02207
g7184.t1,K19716
g7185.t1,K11550
g7185.t2,K11550
g7187.t1,K14776
g7189.t1,K28261
g7190.t1,K05019
g7194.t1,K04345
g7197.t1,K12590
g7203.t1,K17686
g7204.t1,K17700
g7205.t1,K11390
g7206.t1,K14801
g7207.t1,K09288
g7208.t1,K10807
g7208.t2,K10807
g7210.t1,K12382
g7212.t1,K11373
g7215.t1,K23335
g7216.t1,K03232
g7220.t1,K06185
g7220.t2,K06185
g7220.t3,K10990
g7223.t1,K02960
g7228.t1,K11092
g7233.t1,K11866
g7234.t1,K17550
g7240.t1,K17081
g7247.t1,K06620
g7253.t1,K11367
g7255.t1,K08991
g7255.t2,K08991
g7260.t1,K15180
g7261.t1,K01881
g7263.t1,K03872
g7264.t1,K01556
g7265.t1,K13113
g7270.t1,K04411
g7271.t1,K12581
g7273.t1,K07213
g7274.t1,K08272
g7277.t1,K15104
g7281.t1,K21766
g7283.t1,K02951
g7284.t1,K01179
g7285.t1,K23801
g7286.t1,K19704
g7288.t1,K06100
g7291.t1,K08956
g7293.t1,K10134
g7294.t1,K13218
g7294.t2,K13218
g7296.t1,K07561
g7297.t1,K10598
g7298.t1,K24635
g7298.t2,K24635
g7299.t1,K00705
g7302.t1,K09531
g7303.t1,K01507
g7304.t1,K15026
g7317.t1,K02435
g7327.t1,K12196
g7328.t1,K24997
g7338.t1,K18693
g7339.t1,K17824
g7339.t2,K17824
g7346.t1,K14289
g7347.t1,K11835
g7348.t1,K14833
g7349.t1,K08498
g7353.t1,K01230
g7354.t1,K01230
g7355.t1,K01230
g7357.t1,K18953
g7360.t1,K12834
g7361.t1,K02876
g7362.t1,K13293
g7363.t1,K00222
g7366.t1,K03065
g7367.t1,K10848
g7369.t1,K15128
g7370.t1,K12345
g7373.t1,K00757
g7374.t1,K00884
g7375.t3,K05286
g7379.t1,K18624
g7387.t1,K13144
g7389.t1,K06276
g7392.t1,K16186
g7394.t1,K06674
g7397.t1,K01711
g7400.t1,K12829
g7401.t1,K10870
g7405.t1,K04718
g7406.t1,K03064
g7412.t1,K00851
g7418.t1,K02953
g7421.t1,K27398
g7425.t1,K02148
g7426.t1,K17583
g7431.t1,K12868
g7432.t1,K00555
g7433.t1,K12605
g7434.t1,K10420
g7434.t2,K10420
g7436.t2,K01880
g7439.t1,K09613
g7441.t1,K03115
g7449.t1,K14558
g7463.t1,K09562
g7468.t1,K11204
g7471.t1,K13708
g7476.t1,K14787
g7477.t1,K05287
g7478.t1,K00948
g7486.t1,K01809
g7487.t1,K06131
g7491.t1,K02267
g7493.t1,K01749
g7494.t1,K00548
g7497.t1,K02330
g7500.t1,K23021
g7502.t1,K17301
g7503.t1,K19269
g7504.t1,K02330
g7507.t1,K01904
g7508.t1,K01904
g7509.t1,K01904
g7510.t1,K06111
g7511.t1,K08741
g7515.t1,K01078
g7522.t1,K14157
g7523.t1,K12193
g7527.t1,K26410
g7538.t1,K03952
g7542.t1,K22072
g7549.t1,K14823
g7553.t1,K25768
g7556.t1,K00999
g7560.t1,K13526
g7564.t1,K22558
g7565.t1,K05665
g7567.t2,K03217
g7571.t1,K07897
g7571.t2,K07897
g7572.t1,K14801
g7574.t1,K03015
g7577.t1,K08869
g7577.t2,K08869
g7580.t1,K00011
g7582.t1,K03869
g7583.t1,K12403
g7586.t1,K06990
g7587.t1,K17778
g7590.t1,K08964
g7599.t1,K14324
g7603.t1,K14857
g7604.t1,K00411
g7605.t1,K08515
g7606.t1,K01469
g7607.t1,K13526
g7609.t1,K23295
g7611.t1,K23166
g7612.t1,K11663
g7615.t1,K10592
g7619.t1,K19983
g7619.t2,K19983
g7620.t1,K23288
g7621.t1,K16055
g7625.t1,K14443
g7626.t1,K07511
g7630.t1,K04799
g7631.t1,K03263
g7635.t1,K12562
g7639.t1,K22745
g7640.t1,K20393
g7642.t1,K12836
g7646.t1,K22073
g7649.t2,K03965
g7652.t1,K23503
g7657.t1,K03039
g7659.t1,K11498
g7661.t1,K15296
g7662.t1,K19023
g7666.t1,K10877
g7668.t1,K06698
g7675.t2,K13989
g7676.t1,K07151
g7677.t1,K21232
g7679.t1,K03639
g7685.t1,K11647
g7685.t2,K11647
g7690.t1,K21248
g7694.t1,K24104
g7694.t3,K24104
g7700.t1,K00760
g7702.t1,K24939
g7703.t1,K12820
g7708.t1,K21735
g7709.t1,K15153
g7710.t1,K03940
g7711.t1,K10706
g7713.t1,K03351
g7717.t1,K00976
g7720.t1,K09667
g7721.t1,K02183
g7722.t1,K00293
g7723.t1,K22746
g7724.t2,K12581
g7726.t1,K03564
g7727.t1,K11344
g7727.t2,K11344
g7728.t1,K02880
g7734.t1,K10871
g7737.t1,K15171
g7738.t1,K12184
g7743.t2,K01834
g7749.t1,K10666
g7751.t1,K03103
g7753.t1,K26537
g7755.t1,K03123
g7758.t1,K13138
g7758.t2,K13138
g7760.t1,K11096
g7761.t1,K11275
g7764.t1,K00326
g7765.t1,K10903
g7769.t1,K14826
g7771.t1,K12881
g7773.t1,K08494
g7779.t1,K17907
g7780.t1,K17908
g7782.t1,K14304
g7783.t1,K07573
g7785.t1,K02327
g7791.t1,K17562
g7796.t1,K28359
g7798.t1,K01869
g7799.t1,K04392
g7803.t1,K28206
g7806.t1,K05290
g7808.t1,K06943
g7809.t1,K12960
g7820.t1,K15448
g7822.t1,K14649
g7825.t1,K15333
g7825.t2,K15333
g7827.t1,K10424
g7828.t1,K01858
g7829.t1,K14399
g7830.t1,K00826
g7832.t1,K10753
g7833.t1,K14859
g7836.t1,K12870
g7837.t1,K13345
g7838.t1,K02318
g7839.t1,K05610
g7842.t1,K01074
g7844.t1,K19478
g7847.t1,K01939
g7849.t1,K14686
g7850.t1,K23966
g7855.t1,K02958
g7863.t1,K10765
g7865.t1,K14301
g7873.t1,K01874
g7874.t1,K22074
g7876.t1,K02979
g7877.t1,K14684
g7878.t1,K03363
g7883.t1,K08330
g7905.t1,K11352
g7914.t1,K04640
g7915.t1,K15262
g7926.t1,K14564
g7928.t1,K03246
g7931.t1,K00902
g7935.t1,K18046
g7937.t1,K20040
g7938.t1,K10661
g7938.t2,K10661
g7939.t1,K03283
g7941.t1,K02202
g7942.t1,K15135
g7944.t1,K01069
g7947.t1,K00809
g7952.t1,K17307
g7953.t1,K00670
g7954.t1,K11798
g7959.t1,K23343
g7960.t1,K08239
g7964.t1,K03107
g7965.t1,K01302
g7968.t1,K14846
g7974.t1,K16569
g7975.t1,K02684
g7975.t2,K02684
g7976.t1,K10419
g7985.t1,K14550
g7987.t1,K01950
g7990.t1,K02882
g7999.t1,K24195
g8001.t1,K00814
g8002.t1,K20299
g8004.t1,K12655
g8005.t1,K18045
g8010.t1,K17607
g8011.t1,K17764
g8014.t1,K06133
g8017.t1,K10754
g8020.t1,K14961
g8022.t1,K12815
g8023.t1,K12813
g8024.t1,K05700
g8028.t1,K01110
g8029.t1,K03152
g8030.t1,K02922
g8042.t1,K06268
g8043.t1,K06158
g8045.t1,K01120
g8046.t1,K12876
g8047.t1,K20724
g8055.t1,K10610
g8056.t1,K03842
g8058.t1,K01179
g8058.t2,K10755
g8060.t1,K13342
g8061.t1,K10738
g8069.t1,K05283
g8070.t1,K14709
g8071.t1,K15177
g8074.t1,K00856
g8075.t1,K01953
g8076.t1,K01179
g8080.t1,K10884
g8083.t1,K02989
g8084.t1,K22562
g8088.t1,K00988
g8093.t1,K10260
g8095.t1,K09540
g8097.t1,K02947
g8099.t1,K24536
g8104.t1,K00417
g8108.t1,K14003
g8108.t2,K14003
g8110.t1,K15731
g8111.t1,K17617
g8112.t1,K04798
g8113.t1,K01267
g8119.t1,K17362
g8123.t1,K15266
g8137.t1,K15192
g8139.t1,K03859
g8146.t1,K03353
g8147.t1,K04640
g8148.t1,K15382
g8151.t1,K22745
g8151.t2,K22745
g8157.t1,K00166
g8158.t1,K09527
g8158.t2,K09523
g8159.t1,K24927
g8160.t1,K12659
g8162.t1,K12875
g8169.t1,K05759
g8172.t1,K01179
g8173.t1,K07393
g8181.t1,K00803
g8183.t1,K09533
g8185.t1,K08341
g8186.t1,K12833
g8189.t1,K07238
g8190.t1,K10885
g8195.t1,K10532
g8202.t1,K19932
