gene,KO_ID
g15348.t1,K17491
g15348.t2,K17491
g15353.t1,K17266
g15353.t3,K17266
g15354.t1,K23050
g15355.t1,K15441
g15356.t1,K00012
g15356.t2,K00012
g15360.t1,K08871
g15361.t1,K11275
g15362.t1,K12831
g15368.t1,K15235
g15369.t1,K11994
g15370.t1,K06634
g15379.t1,K09592
g15382.t1,K01887
g15384.t1,K17276
g15386.t1,K04459
g15389.t1,K14005
g15391.t1,K08493
g15392.t1,K26501
g15400.t1,K16526
g15407.t1,K09496
g15409.t1,K23341
g15410.t1,K02036
g15415.t1,K03512
g15416.t1,K12893
g15421.t1,K14621
g15421.t2,K14621
g15423.t1,K12591
g15426.t1,K08764
g15450.t1,K07756
g15454.t1,K11412
g15455.t1,K11584
g15456.t1,K09560
g15459.t1,K14571
g15461.t1,K14006
g15465.t1,K14006
g15483.t1,K14424
g15494.t1,K01280
g15496.t1,K00798
g15501.t1,K01886
g15502.t1,K07223
g15503.t1,K01358
g15503.t2,K01358
g15505.t1,K08850
g15507.t1,K14320
g15509.t1,K20642
g15513.t1,K21921
g15514.t1,K14768
g15516.t1,K03940
g15517.t1,K22382
g15518.t1,K01522
g15519.t1,K15171
g15519.t2,K15171
g15520.t1,K17600
g15521.t1,K07874
g15522.t1,K13025
g15524.t1,K12403
g15525.t1,K04564
g15525.t2,K04564
g15528.t1,K06100
g15529.t1,K02870
g15529.t2,K02870
g15531.t1,K03061
g15532.t1,K10639
g15535.t1,K00658
g15536.t1,K12587
g15538.t1,K14537
g15540.t1,K23792
g15542.t1,K01104
g15543.t1,K02932
g15544.t1,K07588
g15546.t1,K27588
g15547.t1,K09478
g15548.t1,K01790
g15552.t1,K14206
g15553.t1,K00923
g15555.t1,K23002
g15557.t1,K00916
g15562.t1,K23919
g15566.t1,K03509
g15566.t2,K03509
g15569.t1,K21853
g15569.t3,K21853
g15572.t1,K01655
g15573.t1,K01705
g15574.t1,K15258
g15580.t1,K25162
g15591.t1,K14376
g15597.t1,K00522
g15598.t1,K00922
g15600.t1,K03031
g15601.t1,K25216
g15613.t2,K19511
g15618.t1,K01052
g15619.t1,K06271
g15621.t1,K14674
g15621.t2,K14674
g15621.t3,K09580
g15624.t1,K05864
g15624.t2,K05864
g15631.t1,K23566
g15634.t1,K00999
g15637.t1,K00606
g15638.t1,K01918
g15641.t2,K05665
g15645.t1,K07936
g15646.t1,K13617
g15647.t1,K25827
g15648.t1,K02976
g15649.t1,K08658
g15650.t1,K15423
g15651.t1,K02923
g15652.t1,K20318
g15652.t3,K20318
g15653.t1,K15901
g15657.t1,K15175
g15658.t1,K07195
g15660.t1,K01147
g15664.t1,K14306
g15664.t2,K14306
g15665.t1,K17968
g15666.t1,K14529
g15667.t1,K09667
g15668.t1,K14326
g15670.t1,K18467
g15671.t1,K11099
g15675.t1,K09516
g15677.t1,K02292
g15679.t1,K08486
g15680.t1,K22560
g15681.t1,K12353
g15682.t1,K24815
g15685.t1,K20299
g15686.t1,K05302
g15688.t1,K13989
g15689.t1,K07151
g15690.t1,K13174
g15692.t1,K14849
g15695.t1,K21248
g15696.t1,K10251
g15699.t1,K11485
g15700.t1,K16449
g15701.t1,K05906
g15703.t1,K15296
g15703.t2,K15296
g15704.t1,K10396
g15709.t1,K14773
g15710.t1,K11661
g15710.t2,K11661
g15711.t1,K11752
g15712.t1,K14652
g15717.t1,K01061
g15718.t1,K10536
g15725.t1,K15102
g15725.t2,K15102
g15727.t1,K00615
g15727.t2,K19403
g15727.t3,K00615
g15729.t2,K00889
g15735.t1,K17535
g15736.t1,K23026
g15739.t1,K05995
g15746.t1,K20777
g15752.t1,K01613
g15752.t2,K01613
g15755.t1,K15446
g15755.t2,K11968
g15755.t3,K11968
g15757.t1,K20522
g15760.t1,K11348
g15762.t1,K01158
g15763.t1,K01158
g15763.t2,K01158
g15763.t3,K01158
g15765.t1,K09001
g15765.t2,K09001
g15766.t1,K19267
g15767.t1,K23490
g15774.t1,K18740
g15775.t1,K07818
g15787.t1,K00280
g15790.t1,K03327
g15791.t1,K17108
g15795.t1,K09884
g15796.t1,K11204
g15808.t1,K15463
g15811.t1,K23679
g15814.t1,K01904
g15815.t1,K01904
g15818.t1,K15698
g15821.t1,K17632
g15824.t1,K00485
g15830.t1,K16601
g15838.t1,K24942
g15845.t1,K17803
g15856.t1,K09595
g15856.t2,K09595
g15857.t1,K11163
g15861.t1,K16570
g15866.t1,K08818
g15866.t2,K17822
g15866.t3,K08818
g15867.t1,K15501
g15869.t1,K10609
g15874.t1,K08803
g15875.t1,K22145
g15876.t1,K06867
g15877.t1,K11271
g15878.t1,K14403
g15880.t1,K20493
g15884.t1,K02738
g15886.t1,K07203
g15888.t1,K00416
g15891.t1,K17592
g15903.t1,K11153
g15903.t2,K11153
g15912.t1,K06630
g15915.t1,K16815
g15924.t1,K20133
g15927.t1,K04679
g16030.t1,K01904
g16046.t1,K08266
g16048.t1,K26499
g16056.t1,K19511
g16057.t2,K19511
g16075.t1,K08764
g16078.t1,K02613
g16082.t1,K00592
g16084.t1,K01264
g16086.t1,K00133
g16087.t1,K12524
g16087.t2,K12524
g16098.t1,K16547
g16101.t1,K09494
g16102.t1,K24727
g16102.t2,K24727
g16103.t1,K25557
g16108.t1,K01045
g16112.t1,K17987
g16115.t1,K02912
g16115.t2,K02912
g16116.t1,K12825
g16118.t1,K08506
g16119.t1,K16684
g16128.t1,K05678
g16129.t1,K11231
g16142.t1,K11600
g16143.t1,K13130
g16146.t1,K21751
g16147.t1,K02206
g16148.t1,K23332
g16149.t1,K17741
g16154.t1,K06694
g16157.t1,K11434
g16162.t1,K17361
g16167.t1,K08776
g16169.t1,K23297
g16175.t1,K04412
g16175.t2,K04412
g16176.t1,K01255
g16178.t1,K01784
g16180.t1,K02603
g16182.t1,K14568
g16183.t1,K10803
g16184.t1,K11128
g16185.t1,K11851
g16186.t1,K15044
g16187.t1,K20174
g16191.t1,K01267
g16191.t2,K01267
g16192.t1,K07513
g16199.t1,K23794
g16201.t1,K20217
g16214.t1,K22766
g16214.t2,K13254
g16217.t3,K00645
g16218.t1,K00679
g16226.t1,K07912
g16227.t1,K05838
g16231.t1,K03841
g16238.t1,K13754
g16239.t1,K21919
g16239.t2,K17290
g16241.t1,K19511
g16250.t1,K11188
g16252.t1,K15279
g16252.t2,K15279
g16259.t1,K24195
g16265.t1,K20098
g16266.t1,K04354
g16267.t1,K23905
g16267.t2,K23905
g16269.t1,K26770
g16270.t1,K14771
g16271.t1,K15104
g16272.t1,K14805
g16276.t1,K06678
g16277.t1,K12245
g16285.t1,K04706
g16285.t2,K04706
g16286.t1,K03260
g16287.t1,K06013
g16293.t1,K14840
g16294.t1,K15717
g16297.t1,K22565
g16298.t1,K06126
g16303.t1,K06911
g16307.t1,K19951
g16310.t1,K12820
g16310.t2,K00709
g16313.t1,K00465
g16314.t1,K00327
g16318.t1,K20121
g16318.t2,K20121
g16319.t1,K18086
g16324.t1,K18592
g16324.t2,K18592
g16326.t1,K25443
g16326.t3,K17550
g16327.t1,K12451
g16337.t1,K08869
g16344.t1,K12860
g16345.t1,K17800
g16345.t2,K17800
g16349.t1,K13303
g16351.t1,K21915
g16363.t1,K01988
g16367.t1,K13703
g16367.t2,K13703
g16369.t1,K27320
g16370.t1,K25509
g16373.t1,K15442
g16374.t1,K21398
g16375.t1,K14848
g16381.t1,K16643
g16385.t1,K05857
g16386.t1,K09532
g16388.t1,K02920
g16389.t1,K12177
g16391.t1,K19529
g16394.t1,K12195
g16394.t2,K12195
g16395.t1,K04802
g16402.t1,K15172
g16407.t1,K08220
g16408.t1,K20346
g16413.t1,K15216
g16415.t1,K03331
g16416.t1,K17499
g16418.t1,K13356
g16418.t2,K13356
g16419.t1,K00913
g16424.t1,K14847
g16427.t1,K24891
g16428.t1,K11423
g16431.t1,K04603
g16451.t1,K11501
g16451.t2,K11501
g16452.t1,K07759
g16465.t1,K09260
g16469.t1,K10950
g16474.t1,K12869
g16475.t1,K01112
g16475.t2,K01112
g16481.t1,K22470
g16482.t1,K05236
g16487.t1,K08497
g16490.t1,K12181
g16491.t1,K02876
g16492.t1,K00551
g16492.t2,K00551
g16493.t1,K02926
g16493.t2,K02926
g16494.t1,K11097
g16499.t1,K01648
g16499.t2,K01648
g16501.t1,K01619
g16501.t2,K01619
g16505.t1,K06131
g16506.t1,K04773
g16514.t1,K24350
g16522.t1,K23883
g16524.t1,K13341
g16530.t1,K13697
g16530.t2,K07019
g16535.t1,K15450
g16544.t1,K03238
g16545.t1,K14709
g16547.t1,K21852
g16550.t1,K16196
g16550.t2,K16196
g16554.t1,K24135
g16555.t1,K24135
g16556.t1,K09646
g16558.t1,K08716
g16573.t1,K01672
g16573.t2,K01672
g16575.t1,K24929
g16575.t2,K24929
g16579.t1,K07071
g16588.t1,K15505
g16588.t2,K15505
g16588.t3,K15505
g16599.t1,K01507
g16600.t1,K00662
g16603.t1,K12795
g16605.t1,K06062
g16607.t1,K26410
g16611.t1,K01074
g16616.t1,K01966
g16621.t1,K03320
g16630.t1,K06178
g16648.t1,K05853
g16649.t1,K11517
g16652.t1,K20303
g16653.t1,K01663
g16655.t1,K05795
g16660.t1,K00771
g16669.t1,K03781
g16673.t1,K03781
g16676.t1,K23164
g16679.t1,K12462
g16680.t1,K10446
g16682.t1,K14835
g16683.t1,K06662
g16684.t1,K12190
g16686.t1,K08267
g16687.t1,K16584
g16688.t1,K10396
g16691.t1,K24825
g16693.t1,K07870
g16695.t1,K14401
g16696.t1,K01555
g16701.t1,K00858
g16704.t1,K18932
g16707.t1,K10742
g16713.t1,K11265
g16719.t1,K11816
g16723.t1,K01049
g16724.t1,K08675
g16728.t1,K10405
g16729.t1,K08683
g16729.t2,K08683
g16730.t1,K08495
g16732.t1,K00851
g16741.t1,K15378
g16747.t1,K03292
g16748.t1,K14557
g16756.t1,K09598
g16773.t1,K24758
g16774.t1,K22074
g16775.t1,K15120
g16777.t1,K15505
g16785.t1,K08770
g16788.t1,K01477
g16790.t1,K01487
g16794.t1,K17087
g16795.t1,K02866
g16798.t1,K06110
g16801.t1,K15283
g16803.t1,K02136
g16803.t2,K02136
g16809.t1,K12613
g16811.t1,K23334
g16812.t1,K02871
g16814.t1,K17086
g16822.t1,K16055
g16822.t2,K16055
g16825.t1,K24790
g16831.t1,K13963
g16831.t2,K13963
g16832.t1,K10949
g16833.t1,K17560
g16835.t1,K23802
g16835.t2,K23802
g16836.t1,K10733
g16838.t1,K14549
g16839.t1,K00767
g16843.t1,K02935
g16850.t1,K00831
g16851.t1,K14007
g16851.t2,K14007
g16852.t1,K12855
g16854.t1,K03233
g16856.t1,K10356
g16857.t2,K24983
g16858.t1,K14305
g16861.t1,K20305
g16861.t2,K20305
g16863.t1,K03860
g16864.t1,K11322
g16865.t1,K05544
g16869.t1,K10771
g16869.t2,K10771
g16873.t1,K00453
g16875.t1,K11789
g16876.t1,K10588
g16879.t1,K01115
g16880.t1,K04615
g16880.t2,K04615
g16881.t1,K04615
g16881.t2,K04615
g16887.t1,K04615
g16889.t1,K13113
g16891.t1,K17584
g16902.t1,K01988
g16905.t1,K01415
g16905.t2,K01415
g16917.t1,K02905
g16919.t1,K22823
g16921.t1,K07897
g16922.t1,K06269
g16924.t1,K00327
g16926.t1,K00799
g16930.t1,K03426
g16930.t2,K03426
g16931.t1,K03030
g16932.t1,K14846
g16934.t1,K09669
g16934.t2,K09669
g16939.t1,K15281
g16942.t1,K11435
g16943.t1,K10837
g16944.t1,K01874
g16945.t1,K20308
g16946.t1,K17917
g6.t1,K19787
g6.t2,K19787
g10.t1,K00889
g10.t2,K00889
g12.t1,K13248
g15.t1,K19658
g23.t1,K07407
g28.t1,K17969
g32.t1,K17285
g32.t2,K17285
g35.t1,K13289
g45.t1,K24523
g46.t1,K24956
g54.t1,K11000
g58.t1,K25167
g62.t1,K03789
g63.t1,K06961
g70.t1,K01056
g71.t1,K05543
g77.t1,K02915
g79.t1,K12182
g82.t1,K02946
g82.t2,K02946
g83.t1,K03133
g83.t2,K03133
g86.t1,K14555
g87.t1,K03011
g88.t1,K15263
g89.t1,K14546
g91.t1,K20069
g91.t2,K20069
g92.t1,K10756
g94.t1,K03094
g95.t1,K14548
g96.t1,K10636
g96.t2,K10636
g97.t1,K14285
g98.t1,K11368
g99.t1,K12812
g101.t1,K19054
g102.t1,K22940
g102.t3,K22940
g104.t1,K00940
g105.t1,K11096
g106.t1,K04392
g106.t2,K04392
g106.t3,K04392
g107.t1,K03939
g108.t1,K11324
g109.t1,K17046
g112.t1,K10578
g113.t1,K14396
g116.t1,K27310
g119.t1,K01969
g119.t2,K01969
g121.t1,K01530
g123.t1,K11841
g125.t1,K17964
g126.t1,K10776
g126.t3,K10776
g127.t1,K06130
g127.t2,K06130
g128.t1,K18204
g132.t1,K07756
g134.t1,K14284
g137.t1,K01057
g141.t1,K24069
g143.t1,K18953
g144.t1,K17686
g146.t1,K00102
g151.t1,K27391
g151.t2,K27391
g151.t3,K11701
g153.t1,K13101
g154.t1,K18914
g155.t1,K17675
g159.t1,K20161
g162.t1,K05758
g163.t1,K18826
g166.t1,K05743
g167.t1,K15734
g170.t1,K03341
g172.t1,K00742
g174.t1,K00679
g178.t1,K14856
g186.t1,K18342
g191.t1,K21568
g192.t1,K01803
g193.t1,K13146
g193.t2,K13146
g195.t1,K27694
g196.t1,K18648
g202.t1,K08892
g202.t2,K08892
g202.t3,K08892
g203.t1,K00382
g206.t1,K24175
g207.t1,K10736
g210.t1,K00873
g224.t1,K03099
g225.t1,K05901
g227.t1,K20028
g229.t1,K22747
g232.t1,K14724
g236.t1,K10801
g243.t1,K05672
g243.t2,K05672
g245.t1,K08887
g252.t1,K05667
g253.t1,K22441
g259.t1,K18163
g261.t1,K11290
g262.t1,K24891
g262.t3,K24891
g272.t1,K04348
g272.t2,K04348
g275.t1,K17616
g276.t1,K06694
g278.t1,K07422
g280.t1,K10290
g284.t1,K18575
g290.t1,K01336
g291.t1,K12394
g296.t1,K04559
g299.t1,K02152
g299.t2,K02152
g302.t1,K01201
g304.t1,K08286
g304.t2,K08286
g307.t1,K14807
g314.t1,K07252
g316.t1,K12817
g317.t1,K17602
g318.t1,K04508
g321.t1,K18164
g323.t1,K24412
g324.t1,K18083
g325.t1,K14530
g327.t1,K00573
g328.t1,K14964
g333.t1,K06665
g334.t1,K24732
g340.t1,K12614
g340.t2,K12614
g341.t1,K12198
g343.t1,K20773
g345.t1,K00814
g349.t1,K16185
g350.t1,K03515
g351.t1,K18203
g351.t2,K15451
g352.t1,K11644
g352.t2,K11644
g353.t1,K12830
g354.t1,K03033
g356.t1,K03363
g360.t1,K00974
g361.t1,K03243
g363.t1,K18462
g364.t1,K18080
g367.t1,K20237
g367.t2,K20237
g368.t1,K18588
g370.t1,K16344
g371.t1,K14803
g373.t1,K20660
g377.t1,K06641
g377.t2,K06641
g378.t1,K20476
g378.t2,K20476
g379.t1,K03347
g383.t1,K20989
g387.t1,K16302
g392.t1,K21752
g393.t1,K18622
g410.t1,K02156
g411.t1,K06911
g412.t1,K19619
g415.t1,K22987
g426.t1,K02864
g433.t1,K01476
g443.t1,K14327
g443.t2,K14327
g445.t1,K28021
g445.t3,K28021
g450.t1,K14309
g453.t1,K17700
g453.t2,K17700
g454.t1,K18441
g454.t2,K18441
g457.t1,K01113
g457.t2,K01113
g467.t1,K16536
g468.t1,K03676
g472.t1,K08793
g473.t1,K01466
g477.t1,K10268
g477.t2,K10268
g483.t1,K08018
g486.t1,K15084
g487.t1,K27947
g488.t1,K23628
g509.t1,K03292
g524.t1,K24113
g525.t1,K03165
g528.t1,K14405
g528.t2,K14405
g528.t3,K14405
g530.t1,K02966
g536.t1,K20628
g537.t1,K12394
g540.t1,K07755
g541.t1,K17708
g543.t1,K11866
g545.t1,K05643
g550.t1,K00738
g551.t1,K11883
g552.t1,K06941
g553.t1,K12307
g555.t1,K00567
g556.t1,K23334
g562.t1,K16582
g562.t2,K16582
g563.t1,K17757
g564.t2,K03470
g566.t1,K00228
g571.t1,K10860
g571.t2,K10860
g572.t1,K11376
g573.t1,K08856
g579.t1,K03439
g585.t1,K14816
g589.t1,K27810
g589.t2,K06238
g591.t1,K04382
g593.t1,K16194
g595.t1,K25192
g596.t1,K25731
g598.t1,K18081
g600.t1,K07342
g602.t1,K18328
g602.t2,K02213
g602.t3,K18328
g606.t1,K15178
g608.t1,K02149
g609.t1,K14313
g610.t1,K12169
g611.t1,K00599
g613.t1,K00600
g615.t1,K27312
g617.t1,K13217
g619.t1,K11853
g621.t1,K25092
g621.t2,K25092
g622.t1,K17428
g626.t1,K15335
g627.t1,K02988
g628.t1,K14026
g629.t1,K10601
g630.t1,K02726
g631.t1,K11308
g636.t1,K08876
g637.t1,K15332
g637.t2,K15332
g638.t1,K18670
g640.t1,K19196
g642.t1,K03062
g643.t1,K23791
g644.t1,K07936
g646.t1,K07542
g649.t1,K20858
g651.t1,K22744
g651.t2,K22744
g653.t1,K01768
g653.t2,K01768
g656.t1,K12236
g657.t1,K18726
g658.t1,K14692
g661.t1,K02997
g664.t1,K03017
g665.t1,K22937
g669.t1,K25591
g670.t1,K01557
g673.t1,K15430
g674.t1,K26229
g676.t1,K18081
g678.t1,K02979
g679.t1,K03687
g682.t1,K03910
g683.t1,K03015
g684.t1,K15287
g684.t2,K15287
g684.t3,K15287
g691.t1,K00598
g692.t1,K10631
g693.t1,K09334
g695.t1,K10846
g697.t1,K20721
g699.t1,K01921
g701.t1,K01515
g712.t1,K14795
g715.t1,K01726
g716.t1,K01939
g717.t1,K09866
g718.t1,K28063
g734.t1,K26109
g736.t1,K14298
g737.t1,K02737
g1030.t1,K01180
g1030.t2,K01180
g1035.t1,K07204
g1040.t1,K17987
g1046.t1,K14309
g1062.t1,K05841
g1062.t2,K05841
g1065.t2,K07363
g1069.t1,K12176
g1073.t1,K00799
g1093.t1,K12491
g1094.t1,K05765
g1105.t1,K15728
g1105.t2,K15728
g1105.t3,K15728
g1109.t1,K14286
g1117.t1,K24738
g1117.t2,K24738
g1121.t1,K14793
g1133.t1,K03238
g1138.t1,K03098
g1139.t1,K01206
g1140.t1,K24139
g1140.t2,K24139
g1142.t1,K06911
g1143.t2,K17867
g1145.t1,K15159
g1149.t1,K01950
g1150.t1,K12316
g1152.t1,K04409
g1152.t2,K04409
g1153.t1,K11984
g1155.t1,K02973
g1155.t2,K02973
g1156.t1,K06174
g1157.t1,K03650
g1158.t1,K12199
g1159.t1,K11315
g1160.t1,K10735
g1161.t1,K06666
g1161.t2,K06666
g1162.t1,K20302
g1164.t1,K26267
g1165.t1,K15115
g1166.t1,K08287
g1167.t2,K09648
g1168.t1,K04936
g1169.t1,K04554
g1172.t1,K10703
g1174.t1,K12668
g1183.t1,K07374
g1184.t1,K23398
g1185.t1,K06981
g1186.t1,K12603
g1195.t1,K01681
g1196.t1,K12350
g1196.t2,K12350
g1199.t1,K20890
g1204.t1,K00993
g1208.t1,K12875
g1213.t1,K23038
g1216.t1,K20242
g1216.t2,K20242
g1219.t1,K24834
g1244.t1,K25769
g1251.t1,K15424
g1268.t1,K22697
g1269.t1,K14811
g1275.t1,K22530
g1278.t1,K02606
g1281.t1,K21853
g1283.t1,K03979
g1285.t1,K18655
g1286.t1,K03002
g1289.t1,K17387
g1290.t1,K14440
g1290.t2,K14440
g1293.t1,K00555
g1293.t2,K00555
g1297.t1,K01180
g1301.t1,K13111
g1302.t1,K00819
g1305.t1,K17505
g1305.t2,K17505
g1306.t2,K01796
g1308.t1,K08074
g1309.t1,K12957
g1325.t1,K11374
g1326.t1,K01897
g1333.t1,K22207
g1335.t1,K01870
g1427.t1,K08175
g1432.t1,K06210
g1443.t1,K00383
g1443.t2,K00383
g1449.t1,K06974
g1468.t1,K15028
g1474.t1,K26731
g1474.t2,K26731
g1479.t1,K09849
g1482.t1,K12311
g1485.t1,K00987
g1487.t1,K03953
g1490.t1,K24242
g1494.t1,K11269
g1495.t1,K00326
g1497.t1,K00457
g1498.t1,K11414
g1502.t1,K07893
g1502.t2,K07893
g1505.t3,K07364
g1509.t1,K17686
g1512.t1,K21813
g1513.t1,K19525
g1516.t1,K19525
g1516.t2,K19525
g1518.t1,K03111
g1524.t1,K19199
g1527.t1,K03264
g1529.t1,K15429
g1530.t1,K19603
g1531.t1,K11824
g1532.t1,K00966
g1534.t1,K01712
g1535.t1,K07305
g1536.t1,K20372
g1536.t2,K20372
g1538.t1,K00368
g1539.t1,K08596
g1544.t1,K01895
g1544.t2,K01895
g1546.t1,K12857
g1548.t1,K22563
g1549.t1,K27976
g1551.t1,K09291
g1552.t1,K00938
g1553.t1,K21421
g1554.t1,K17893
g1554.t2,K17893
g1557.t1,K07126
g1561.t1,K06580
g1562.t1,K03514
g1562.t2,K03514
g1566.t1,K00031
g1567.t1,K15259
g1570.t1,K17569
g1570.t2,K17569
g1578.t1,K01081
g1581.t1,K16148
g1587.t1,K19947
g1590.t1,K08624
g1591.t1,K14684
g1592.t1,K06632
g1598.t1,K01113
g1607.t1,K20221
g1618.t2,K12028
g1622.t1,K00685
g1623.t1,K03099
g1627.t1,K01194
g1627.t2,K01194
g1629.t1,K10896
g1630.t1,K06670
g1630.t2,K01527
g1632.t2,K13251
g1633.t1,K11366
g1633.t2,K11366
g1633.t3,K11366
g1634.t1,K03036
g1636.t1,K14766
g1638.t1,K07950
g1641.t1,K03870
g1642.t1,K20296
g1643.t1,K02150
g1645.t1,K19306
g1647.t1,K15174
g1649.t1,K06674
g1650.t1,K11806
g1653.t1,K02325
g1654.t1,K13139
g1656.t1,K15110
g1657.t1,K02735
g1658.t1,K02917
g1660.t1,K03037
g1661.t1,K12160
g1663.t1,K14523
g1664.t1,K02941
g1664.t2,K02941
g1664.t3,K03145
g1665.t1,K07918
g1666.t1,K03685
g1668.t1,K09497
g1668.t2,K09497
g1669.t1,K03438
g1670.t1,K08991
g1673.t1,K04512
g1674.t1,K20347
g1675.t1,K08653
g1677.t1,K02214
g1677.t2,K02214
g1678.t1,K17662
g1682.t1,K11153
g1683.t1,K08342
g1685.t1,K17261
g1686.t1,K15407
g1689.t1,K10600
g1693.t1,K14784
g1698.t1,K14844
g1703.t1,K03686
g1704.t1,K03943
g1704.t2,K03943
g1707.t1,K04456
g1715.t1,K09699
g1722.t1,K01254
g1730.t1,K06902
g1734.t1,K00167
g1735.t1,K11805
g1744.t1,K08592
g1744.t2,K08592
g1762.t1,K05728
g1763.t1,K11699
g1763.t2,K11699
g1765.t1,K20526
g1767.t1,K18441
g1768.t1,K17700
g1768.t2,K17700
g1768.t3,K17700
g1775.t1,K01895
g1775.t2,K01895
g1776.t1,K11150
g1779.t1,K11486
g1783.t1,K04986
g1784.t1,K23330
g1794.t1,K14993
g1797.t1,K20161
g1798.t1,K10900
g1800.t1,K14457
g1801.t1,K17065
g1820.t1,K21953
g1828.t1,K26392
g1830.t1,K09272
g1833.t1,K14938
g1839.t1,K11274
g1840.t1,K21804
g1855.t1,K10728
g1856.t1,K10728
g1869.t1,K00558
g1871.t1,K03323
g1873.t1,K15278
g1873.t2,K15278
g1874.t1,K03130
g1874.t2,K03130
g1876.t1,K19366
g1883.t1,K23091
g1884.t1,K21249
g1886.t1,K24756
g1889.t2,K03952
g1890.t1,K04799
g1894.t1,K20183
g1903.t1,K14819
g1905.t1,K24141
g1907.t1,K03216
g1909.t1,K14688
g1910.t1,K12811
g1910.t2,K12811
g1910.t3,K12811
g1911.t1,K11094
g1912.t1,K27045
g1916.t1,K00060
g1921.t1,K05658
g1921.t2,K12536
g1922.t1,K01868
g1923.t1,K23924
g1925.t1,K23404
g1928.t1,K03064
g1931.t1,K01883
g1931.t2,K01883
g1931.t3,K04505
g1933.t1,K01013
g1936.t1,K10392
g1937.t1,K23311
g1939.t1,K00140
g1939.t2,K00140
g1940.t1,K00943
g1941.t1,K00943
g1943.t1,K01990
g1945.t1,K11086
g1946.t1,K01873
g1947.t1,K11827
g1947.t2,K11827
g1948.t1,K01409
g1949.t1,K04555
g1950.t1,K01192
g1952.t1,K01810
g1953.t1,K12862
g1954.t1,K24628
g1955.t2,K02868
g1956.t1,K28026
g1957.t1,K00457
g1957.t2,K00457
g1957.t3,K12402
g1959.t1,K01056
g1960.t1,K08794
g1960.t2,K08794
g1961.t1,K20164
g1965.t1,K20520
g1966.t1,K20310
g1967.t1,K04464
g1968.t1,K17257
g1970.t1,K15437
g1973.t1,K01868
g1974.t1,K11404
g1977.t1,K10848
g1982.t1,K02564
g1993.t1,K08837
g1994.t1,K17582
g1997.t1,K01562
g1997.t2,K01562
g2004.t1,K22579
g2007.t1,K19024
g2008.t1,K11835
g2026.t1,K00019
g2027.t1,K17637
g2031.t1,K18201
g2035.t1,K00771
g2035.t2,K00771
g2037.t1,K05850
g2092.t1,K12960
g2093.t1,K03671
g2095.t1,K00249
g2099.t1,K22745
g2111.t1,K13298
g2111.t2,K13298
g2111.t3,K13298
g2115.t1,K21917
g2120.t1,K12488
g2121.t1,K16732
g2132.t1,K25202
g2145.t1,K10610
g2167.t1,K00830
g2171.t1,K00914
g2172.t1,K24051
g2179.t1,K05396
g2180.t1,K23712
g2183.t1,K20651
g2185.t1,K22763
g2197.t1,K26683
g2202.t1,K05699
g2203.t1,K08272
g2205.t1,K01255
g2208.t1,K02040
g2209.t1,K10849
g2213.t2,K05110
g2218.t1,K24738
g2222.t1,K14793
g2233.t1,K03238
g2238.t1,K03098
g2241.t1,K06875
g2242.t1,K23282
g2243.t1,K02961
g2245.t1,K04077
g2247.t1,K03245
g2248.t1,K11422
g2249.t1,K22193
g2251.t1,K03553
g2255.t1,K05636
g2256.t1,K19998
g2258.t1,K03032
g2258.t2,K03032
g2259.t1,K17680
g2259.t2,K17680
g2260.t1,K00486
g2261.t1,K11433
g2262.t1,K09571
g2263.t1,K14169
g2270.t1,K25592
g2271.t1,K07305
g2272.t1,K03531
g2274.t1,K11446
g2278.t1,K25769
g2284.t1,K24810
g2287.t1,K00889
g2288.t1,K10427
g2289.t1,K26229
g2300.t1,K07566
g2300.t2,K07566
g2302.t1,K13250
g2303.t1,K05287
g2304.t1,K00852
g2317.t1,K01689
g2318.t1,K00091
g2325.t1,K01613
g2326.t1,K00503
g2326.t2,K00503
g2337.t1,K09495
g2337.t2,K09495
g2338.t1,K13281
g2339.t1,K01885
g2341.t1,K01110
g2345.t1,K01736
g2354.t1,K11804
g2358.t1,K16569
g2364.t1,K28146
g2365.t1,K01657
g2366.t1,K01694
g2381.t1,K25769
g2386.t1,K01895
g2387.t1,K15424
g2388.t1,K13411
g2678.t1,K03386
g2678.t2,K03386
g2682.t1,K03018
g2682.t2,K13120
g2682.t3,K03018
g2689.t1,K01265
g2691.t1,K01536
g2691.t2,K01536
g2693.t1,K09598
g2700.t1,K04418
g2700.t2,K04418
g2701.t1,K05181
g2703.t1,K06911
g2706.t1,K13985
g2708.t1,K06175
g2713.t1,K04630
g2717.t1,K05658
g2720.t1,K04716
g2731.t1,K24510
g2736.t1,K23281
g2744.t1,K09849
g2746.t1,K00059
g2748.t1,K03941
g2752.t2,K04615
g2761.t1,K12386
g2766.t1,K12164
g2767.t1,K08967
g2768.t1,K19983
g2769.t1,K01265
g2770.t1,K09420
g2774.t1,K23490
g2777.t1,K20183
g2777.t2,K20183
g2779.t1,K10643
g2780.t1,K12244
g2782.t1,K03538
g2783.t1,K19365
g2784.t1,K09567
g2786.t1,K14785
g2788.t1,K20306
g2789.t1,K08734
g2790.t1,K02883
g2791.t1,K07890
g2793.t1,K10691
g2795.t1,K17943
g2796.t1,K15410
g2797.t1,K02326
g2798.t1,K14863
g2799.t1,K11854
g2800.t1,K04688
g2801.t1,K14776
g2801.t2,K14776
g2802.t1,K09569
g2803.t1,K00615
g2809.t1,K03667
