gene,KO_ID
g10777.t1,K10577
g10778.t1,K03010
g10781.t1,K12613
g10783.t1,K00036
g10790.t3,K22063
g10791.t1,K17268
g10792.t1,K22262
g10796.t1,K20407
g10810.t1,K15255
g10811.t1,K01363
g10816.t1,K11094
g10821.t1,K08073
g10825.t1,K15149
g10825.t2,K15149
g10834.t1,K02736
g10838.t1,K03357
g10843.t1,K01148
g10675.t1,K00767
g10679.t1,K10862
g10681.t1,K12741
g10687.t1,K07375
g10689.t1,K14713
g10691.t1,K00938
g10695.t1,K17964
g10671.t1,K08844
g10672.t1,K02147
g10604.t1,K26118
g10610.t2,K09250
g10612.t1,K17578
g10612.t2,K17578
g10613.t1,K05287
g10614.t1,K21853
g10614.t2,K21853
g10620.t1,K25058
g10621.t1,K10359
g10623.t1,K23026
g10628.t1,K25201
g10629.t1,K02887
g10634.t1,K08711
g10636.t1,K17398
g10636.t2,K17398
g10638.t1,K01562
g10638.t2,K01562
g10644.t1,K14684
g10652.t1,K01873
g10656.t1,K17795
g10661.t1,K14993
g10662.t1,K13719
g10663.t1,K07034
g10588.t1,K03099
g10590.t1,K12488
g10591.t1,K07861
g10592.t1,K02152
g10574.t1,K13146
g10563.t1,K13566
g10567.t1,K03027
g10568.t1,K09022
g10569.t1,K15683
g10570.t1,K03885
g10423.t1,K05544
g10424.t1,K12493
g10430.t1,K11368
g10437.t1,K07897
g10439.t1,K03104
g10440.t1,K04392
g10444.t1,K15275
g10452.t1,K09478
g10452.t2,K10260
g10452.t3,K09478
g10453.t1,K03099
g10455.t1,K10752
g10455.t2,K10752
g10458.t1,K00688
g10459.t1,K12307
g10463.t1,K06268
g10466.t1,K01179
g10466.t2,K01179
g10470.t1,K04353
g10470.t2,K04353
g10471.t1,K00074
g10482.t1,K16075
g10484.t1,K03099
g10484.t2,K03099
g10485.t1,K03242
g10490.t1,K03094
g10491.t1,K11173
g10492.t1,K12489
g10494.t1,K02183
g10497.t1,K11493
g10510.t1,K17710
g10512.t1,K03115
g10519.t1,K06210
g10524.t1,K18168
g10527.t1,K16732
g10530.t1,K01205
g10259.t1,K18442
g10261.t1,K21398
g10263.t1,K03144
g10264.t1,K23922
g10266.t1,K04771
g10268.t1,K00949
g10270.t1,K01081
g10271.t1,K22381
g10275.t1,K01745
g10277.t1,K02882
g10280.t1,K00876
g10281.t1,K03833
g10290.t1,K03966
g10292.t1,K14769
g10293.t1,K07374
g10298.t1,K03648
g10308.t1,K20242
g10308.t2,K20242
g10313.t1,K01710
g10315.t1,K01047
g10316.t1,K02607
g10326.t1,K03025
g10326.t3,K03025
g10336.t1,K15121
g10344.t1,K12199
g10344.t2,K12199
g10350.t1,K24725
g10355.t1,K14684
g10357.t1,K10084
g10363.t1,K04411
g10364.t1,K00901
g10364.t2,K00901
g10379.t1,K06669
g10381.t1,K13126
g10395.t1,K13207
g10396.t1,K14830
g10402.t1,K03320
g10403.t2,K01922
g10404.t1,K00121
g10406.t1,K18617
g10410.t1,K01610
g10411.t1,K01610
g10415.t1,K03574
g10250.t1,K00679
g10252.t1,K18177
g10017.t1,K22856
g10019.t1,K01365
g10020.t1,K09539
g10023.t1,K06963
g10024.t1,K11729
g10025.t1,K07152
g10028.t1,K19219
g10029.t1,K22856
g10033.t1,K00889
g10041.t1,K06199
g10043.t1,K00889
g10044.t1,K00922
g10044.t2,K00922
g10045.t1,K21848
g10047.t1,K02962
g10047.t2,K02962
g10048.t1,K20182
g10049.t1,K03648
g10053.t1,K20306
g10057.t1,K10520
g10057.t2,K10520
g10058.t1,K02890
g10058.t2,K02890
g10072.t1,K13161
g10074.t1,K01756
g10074.t2,K01756
g10075.t1,K01939
g10076.t1,K15128
g10081.t2,K17596
g10083.t1,K22736
g10083.t2,K22736
g10084.t1,K15433
g10085.t1,K15272
g10086.t1,K17943
g10087.t1,K20183
g10091.t1,K19983
g10092.t1,K10885
g10093.t1,K13347
g10094.t1,K14776
g10096.t1,K03327
g10099.t1,K13123
g10099.t2,K13123
g10103.t1,K14396
g10104.t1,K08964
g10106.t1,K00787
g10109.t1,K14004
g10110.t1,K01113
g10110.t2,K01113
g10111.t1,K08869
g10114.t1,K14559
g10117.t1,K01738
g10121.t1,K20359
g10122.t1,K00757
g10123.t1,K15519
g10134.t1,K03627
g10149.t1,K01419
g10151.t1,K00109
g10155.t1,K06259
g10158.t1,K23334
g10159.t1,K07198
g10159.t2,K07198
g10160.t1,K01054
g10161.t2,K03778
g10167.t1,K10046
g10167.t2,K10046
g10172.t1,K01647
g10174.t1,K01049
g10176.t1,K19941
g10176.t2,K19941
g10177.t1,K01183
g10185.t1,K01876
g10191.t1,K00889
g10195.t1,K03109
g10198.t1,K01114
g10200.t1,K00587
g10202.t1,K17414
g10207.t1,K03363
g10214.t1,K07755
g10217.t1,K03063
g10224.t1,K07198
g10226.t1,K17081
g10230.t1,K20224
g10233.t1,K11363
g10234.t1,K07374
g10235.t1,K08734
g10243.t1,K15014
g10243.t2,K15014
g10004.t1,K14445
g10011.t1,K10088
g10013.t1,K17686
g10013.t2,K17686
g9998.t1,K08844
g9999.t1,K03424
g9987.t1,K01265
g9988.t1,K22382
g9988.t2,K22382
g9596.t1,K05749
g9596.t2,K05749
g9601.t1,K11247
g9601.t2,K18532
g9604.t1,K14310
g9605.t1,K14827
g9608.t1,K18328
g9610.t1,K01046
g9614.t1,K10268
g9618.t1,K12857
g9623.t1,K07827
g9624.t1,K13525
g9626.t1,K12304
g9629.t1,K11308
g9630.t1,K14846
g9633.t1,K00477
g9636.t1,K03349
g9639.t1,K01373
g9639.t2,K01373
g9641.t1,K02943
g9642.t1,K18466
g9642.t2,K18466
g9644.t1,K14684
g9646.t1,K26151
g9654.t1,K09117
g9659.t1,K09174
g9659.t2,K09174
g9661.t1,K10842
g9661.t2,K10842
g9670.t1,K15102
g9676.t1,K03939
g9681.t1,K07836
g9684.t1,K05289
g9690.t2,K08869
g9692.t1,K00654
g9697.t1,K13801
g9702.t1,K12181
g9709.t1,K03217
g9709.t2,K03217
g9710.t1,K10260
g9712.t1,K03231
g9718.t1,K20642
g9726.t1,K20301
g9727.t1,K11247
g9729.t1,K08507
g9731.t1,K17562
g9736.t3,K17552
g9737.t1,K07881
g9738.t1,K14285
g9746.t1,K20221
g9747.t1,K05746
g9748.t1,K12822
g9750.t1,K03635
g9751.t1,K08880
g9754.t1,K08730
g9757.t1,K14621
g9761.t1,K18260
g9762.t1,K02922
g9763.t1,K08515
g9764.t1,K03809
g9766.t1,K11857
g9769.t1,K00948
g9770.t1,K00784
g9772.t1,K20032
g9774.t1,K00128
g9779.t1,K10771
g9781.t1,K05292
g9787.t1,K18587
g9794.t1,K03099
g9800.t1,K10744
g9805.t1,K23796
g9812.t1,K19941
g9814.t1,K17842
g9815.t1,K17842
g9822.t1,K08838
g9824.t1,K04392
g9826.t1,K10730
g9828.t1,K01824
g9830.t1,K20092
g9831.t1,K05677
g9837.t1,K23334
g9842.t1,K22696
g9843.t1,K10895
g9844.t1,K10743
g9846.t1,K03352
g9846.t2,K03352
g9849.t1,K02183
g9852.t1,K17496
g9852.t2,K17496
g9853.t1,K01870
g9856.t1,K25470
g9864.t1,K12735
g9867.t1,K18211
g9871.t1,K28116
g9873.t1,K18645
g9874.t1,K22066
g9876.t1,K03348
g9876.t2,K03348
g9876.t3,K03348
g9880.t1,K15791
g9880.t2,K15791
g9885.t1,K08311
g9888.t1,K12829
g9889.t1,K22941
g9889.t2,K22941
g9891.t1,K19882
g9896.t1,K01736
g9896.t2,K01736
g9897.t1,K13501
g9901.t1,K01657
g9902.t1,K01694
g9905.t1,K17700
g9915.t1,K15104
g9917.t1,K00873
g9924.t2,K17044
g9935.t1,K26731
g9937.t1,K14050
g9944.t1,K28362
g9947.t1,K20353
g9947.t2,K20353
g9949.t1,K10268
g9955.t1,K14821
g9956.t1,K14963
g9968.t1,K20643
g9974.t1,K14572
g9318.t1,K22763
g9320.t1,K03595
g9320.t2,K03595
g9323.t1,K01968
g9330.t1,K00650
g9333.t1,K26095
g9333.t2,K26095
g9334.t1,K14574
g9336.t1,K00858
g9336.t2,K00858
g9337.t1,K14564
g9342.t2,K05284
g9343.t1,K11270
g9350.t1,K28105
g9350.t2,K28105
g9357.t1,K04794
g9363.t1,K00311
g9363.t2,K00311
g9370.t1,K22904
g9374.t1,K15255
g9374.t2,K15255
g9376.t1,K20804
g9379.t1,K18727
g9383.t1,K00106
g9383.t2,K00106
g9385.t1,K12382
g9386.t1,K12382
g9392.t1,K11267
g9393.t1,K02365
g9395.t1,K00927
g9397.t1,K17824
g9399.t1,K03260
g9399.t2,K03260
g9399.t3,K03260
g9400.t1,K02155
g9401.t1,K01322
g9404.t1,K10416
g9406.t1,K11488
g9409.t1,K26537
g9415.t1,K16465
g9417.t1,K10639
g9418.t1,K12656
g9422.t1,K11108
g9424.t1,K24730
g9425.t1,K15172
g9427.t1,K09488
g9427.t2,K09488
g9428.t1,K12736
g9429.t1,K11654
g9431.t1,K13342
g9432.t1,K13343
g9432.t2,K13343
g9434.t1,K07555
g9436.t2,K13344
g9437.t1,K04487
g9438.t1,K01681
g9441.t1,K02885
g9442.t1,K24418
g9455.t1,K20347
g9457.t1,K02376
g9459.t1,K00901
g9466.t1,K20301
g9468.t1,K07834
g9468.t2,K07834
g9469.t1,K01251
g9470.t1,K13526
g9472.t1,K00993
g9479.t1,K10534
g9480.t1,K12856
g9481.t1,K16344
g9482.t1,K03257
g9483.t1,K01809
g9497.t1,K22078
g9498.t1,K14539
g9498.t2,K14539
g9506.t1,K18081
g9506.t2,K18081
g9509.t1,K23790
g9512.t1,K15920
g9512.t2,K15920
g9513.t1,K07889
g9514.t1,K03511
g9515.t1,K15901
g9516.t1,K23563
g9517.t1,K07918
g9519.t1,K10666
g9527.t1,K09874
g9532.t1,K00002
g9539.t1,K20040
g9540.t1,K10396
g9544.t1,K20520
g9545.t1,K05745
g9548.t1,K18441
g9548.t2,K18441
g9550.t1,K13119
g9552.t1,K17906
g9558.t1,K05770
g9559.t1,K00555
g9559.t2,K00555
g9560.t1,K20526
g9561.t1,K05770
g9567.t1,K14305
g9572.t1,K03099
g9579.t1,K03644
g9580.t1,K23735
g9580.t2,K23735
g9584.t1,K26167
g9589.t1,K04043
g9589.t2,K04043
g9285.t1,K19306
g9287.t1,K06580
g9288.t1,K14824
g9292.t1,K09874
g9292.t2,K09874
g9293.t1,K03099
g9294.t1,K11834
g9295.t2,K20318
g9299.t1,K14844
g9300.t1,K15333
g9309.t1,K24824
g9313.t1,K00799
g9282.t1,K04773
g9279.t1,K15371
g9274.t1,K08288
g9274.t2,K08288
g9267.t1,K01365
g9242.t1,K04079
g9245.t1,K04079
g9250.t1,K15365
g9253.t1,K03103
g9254.t1,K00236
g9255.t1,K04802
g9256.t1,K08286
g9218.t3,K15382
g9219.t1,K01077
g9220.t1,K02725
g9221.t1,K14565
g9223.t1,K18081
g9223.t2,K18081
g9224.t1,K08794
g9225.t1,K19867
g9227.t1,K04648
g9229.t1,K14771
g9229.t2,K14771
g9231.t1,K15161
g9237.t1,K18758
g9237.t2,K18758
g9199.t1,K12820
g9201.t1,K07375
g9116.t1,K01205
g9117.t1,K01205
g9124.t1,K02335
g9125.t1,K21890
g9126.t1,K08576
g9126.t2,K08576
g9134.t1,K00817
g9135.t1,K22940
g9139.t1,K10875
g9143.t1,K01693
g9152.t1,K00280
g9157.t1,K23926
g9160.t1,K07759
g9161.t1,K06699
g9170.t1,K04459
g9173.t1,K10703
g9175.t1,K10703
g9182.t1,K10356
g9184.t1,K17868
g9186.t1,K14801
g9187.t1,K14288
g9190.t1,K26797
g9191.t1,K08819
g9193.t1,K19941
g9111.t2,K01537
g9089.t1,K19952
g9090.t1,K21440
g9095.t1,K00814
g9097.t1,K01890
g8720.t1,K21919
g8724.t1,K13133
g8725.t1,K01230
g8726.t1,K06085
g8727.t1,K06085
g8730.t1,K21919
g8731.t1,K20135
g8736.t1,K25203
g8736.t2,K25203
g8737.t1,K15192
g8737.t2,K15192
g8740.t1,K25639
g8741.t1,K11253
g8743.t1,K27583
g8747.t1,K12260
g8752.t1,K22560
g8755.t1,K09537
g8758.t1,K23330
g8767.t1,K02218
g8768.t1,K00816
g8769.t1,K14758
g8770.t1,K00816
g8772.t1,K18666
g8778.t1,K10582
g8783.t1,K14306
g8784.t1,K05747
g8788.t1,K28271
g8788.t2,K28271
g8789.t1,K11155
g8790.t1,K17878
g8796.t1,K04794
g8799.t1,K16055
g8800.t1,K23922
g8801.t1,K17878
g8803.t1,K01634
g8805.t1,K16365
g8806.t1,K03660
g8806.t2,K03660
g8807.t1,K23404
g8808.t2,K03099
g8809.t1,K06072
g8815.t1,K05019
g8819.t1,K20649
g8820.t1,K22544
g8821.t1,K04079
g8823.t1,K17301
g8825.t1,K00791
g8829.t1,K08497
g8830.t1,K06682
g8831.t1,K07756
g8839.t1,K15272
g8844.t1,K03105
g8846.t1,K12179
g8848.t1,K05681
g8850.t1,K05681
g8852.t1,K04459
g8852.t2,K04459
g8853.t1,K07304
g8854.t1,K01065
g8854.t2,K01065
g8859.t1,K12599
g8860.t1,K15376
g8862.t1,K18465
g8863.t1,K03965
g8864.t1,K04563
g8878.t1,K09680
g8878.t2,K09680
g8882.t1,K07375
g8883.t1,K08711
g8884.t1,K20121
g8889.t1,K23518
g8895.t1,K02542
g8896.t1,K15146
g8897.t1,K13199
g8897.t2,K13199
g8897.t3,K06698
g8905.t1,K08832
g8906.t1,K12869
g8907.t1,K12835
g8909.t1,K17108
g8911.t1,K04348
g8914.t1,K03129
g8914.t2,K03129
g8914.t3,K03129
g8919.t1,K11863
g8925.t1,K12871
g8935.t1,K01365
g8936.t1,K00231
g8937.t1,K28261
g8939.t1,K13181
g8943.t1,K01681
g8943.t2,K01681
g8944.t1,K10858
g8949.t1,K07748
g8951.t1,K03650
g8954.t1,K06672
g8957.t1,K17553
g8957.t2,K17553
g8958.t1,K12580
g8964.t2,K08059
g8965.t1,K01276
g8965.t2,K01276
g8969.t1,K26405
g8974.t1,K17535
g8980.t1,K19024
g8983.t1,K00857
g8987.t1,K12850
g8990.t1,K00858
g8995.t1,K13703
g9000.t1,K07560
g9001.t1,K10592
g9003.t1,K03800
g9005.t2,K15902
g9011.t1,K11493
g9022.t1,K22817
g9024.t1,K10276
g9024.t2,K10276
g9028.t1,K03017
g9028.t2,K03017
g9032.t1,K00286
g9033.t1,K17506
g9037.t1,K16297
g9038.t1,K09355
g9041.t1,K16297
g9043.t1,K00913
g9046.t1,K17700
g9046.t2,K17700
g9048.t1,K05396
g9048.t2,K05396
g9051.t1,K11416
g9053.t1,K03259
g9055.t1,K02914
g9063.t1,K00591
g9070.t1,K00327
g9070.t2,K00327
g8716.t1,K11664
g8683.t1,K05010
g8684.t1,K00128
g8686.t1,K28153
g8686.t2,K28153
g8691.t2,K00799
g8695.t1,K00002
g8696.t1,K20242
g8697.t1,K01110
g8697.t2,K01110
g8702.t1,K10260
g8704.t1,K00059
g8708.t1,K15288
g8708.t2,K15288
g8633.t1,K21806
g8637.t1,K06037
g8637.t2,K06037
g8641.t1,K12562
g8641.t2,K12562
g8643.t1,K23333
g8646.t1,K13513
g8647.t1,K06910
g8656.t1,K23518
g8656.t2,K23518
g8664.t1,K12272
g8674.t1,K21806
g8419.t1,K11864
g8425.t1,K02564
g8426.t1,K14803
g8429.t1,K27905
g8430.t1,K27905
g8438.t1,K01365
g8439.t1,K10871
g8439.t2,K10871
g8441.t1,K25730
g8445.t1,K01363
g8448.t1,K15281
g8451.t1,K15100
g8453.t1,K06694
g8457.t1,K23345
g8460.t1,K15202
g8461.t1,K15306
g8462.t1,K06127
g8464.t1,K13354
g8465.t1,K03246
g8466.t1,K22804
g8467.t1,K13350
g8468.t1,K15731
g8469.t1,K12178
g8470.t1,K14793
g8471.t1,K10141
g8472.t1,K02003
g8473.t1,K06630
g8474.t1,K20290
g8485.t1,K13510
g8485.t2,K13510
g8486.t1,K14790
g8486.t2,K14790
g8494.t1,K03521
g8502.t1,K18655
g8503.t1,K13510
g8504.t1,K14823
g8504.t2,K14823
g8508.t1,K15340
g8512.t1,K00922
g8520.t1,K14640
g8522.t1,K00560
g8523.t1,K16302
g8523.t2,K16302
g8525.t1,K08869
g8530.t1,K00281
g8531.t1,K04454
g8535.t1,K14753
g8536.t1,K07588
g8536.t2,K07588
g8537.t1,K04424
g8538.t1,K06632
g8545.t1,K01279
g8549.t1,K12858
g8552.t1,K03238
g8555.t1,K03841
g8556.t1,K01115
g8560.t1,K01190
g8563.t1,K03231
g8565.t1,K07198
g8565.t2,K07198
g8566.t1,K22827
g8569.t1,K22827
g8583.t1,K18416
g8595.t1,K01638
g8597.t1,K17086
g8597.t2,K17086
g8603.t1,K07937
g8616.t1,K21071
g8619.t1,K22803
g8619.t2,K22803
g8620.t1,K03537
g8622.t1,K04482
g8623.t1,K13116
g8014.t1,K17824
g8021.t1,K11435
g8029.t1,K23424
g8030.t1,K15445
g8032.t1,K15196
g8035.t1,K15631
g8038.t1,K15631
g8041.t1,K00616
g8044.t1,K02516
g8045.t1,K17662
g8050.t1,K02988
g8051.t1,K22823
g8055.t1,K08343
g8056.t1,K13299
g8056.t2,K13299
g8062.t1,K22314
g8063.t1,K02734
g8064.t1,K17491
g8064.t2,K17491
g8066.t1,K04427
g8071.t1,K10359
g8073.t1,K02925
g8075.t1,K02835
g8077.t1,K00681
g8078.t1,K11291
g8085.t1,K03593
g8085.t2,K03593
g8091.t1,K00804
g8100.t1,K01070
g8101.t1,K20346
g8102.t1,K13109
g8104.t1,K05677
g8106.t1,K01011
g8115.t1,K14575
g8115.t2,K14575
g8119.t1,K12350
g8121.t1,K05994
g8130.t1,K08653
g8130.t2,K08653
g8135.t1,K09419
g8135.t2,K09419
g8141.t1,K19613
g8143.t1,K12843
g8143.t2,K12843
g8152.t1,K04798
g8153.t1,K01074
g8155.t1,K20291
g8158.t1,K10364
g8158.t2,K10364
g8159.t1,K08789
g8160.t1,K02926
g8162.t1,K05291
g8162.t2,K05291
g8164.t1,K18468
g8168.t1,K10359
g8170.t1,K12667
g8171.t1,K21919
g8175.t1,K01074
g8179.t1,K10436
g8180.t1,K09173
g8181.t1,K02938
g8187.t1,K06171
g8188.t1,K11252
g8189.t1,K11254
g8190.t1,K11252
g8192.t1,K07759
g8193.t1,K16571
g8196.t1,K04075
g8198.t1,K20365
g8208.t1,K11462
g8209.t1,K15188
g8211.t1,K13025
g8216.t1,K13720
g8216.t2,K13720
g8217.t1,K03128
g8218.t1,K27922
g8224.t1,K00939
g8235.t1,K10770
g8235.t2,K10770
g8237.t1,K06692
g8242.t1,K20688
g8245.t1,K07203
g8246.t1,K11885
g8246.t2,K11885
g8249.t1,K14857
g8251.t1,K08819
g8252.t1,K07178
g8253.t1,K28080
g8254.t1,K15255
g8262.t1,K01307
g8264.t1,K17427
g8266.t1,K24930
g8269.t1,K09486
g8269.t2,K09486
g8271.t1,K16912
g8272.t1,K19584
g8272.t2,K19584
g8275.t1,K11883
g8275.t2,K11883
g8281.t1,K01307
g8282.t1,K13717
g8284.t1,K19788
g8285.t1,K02257
g8288.t1,K11540
g8289.t1,K09580
g8291.t1,K01557
g8293.t1,K00297
g8294.t1,K10576
g8297.t1,K02875
g8298.t1,K17267
g8299.t1,K10426
g8300.t1,K15909
g8303.t1,K04739
g8309.t1,K00416
g8311.t1,K15255
g8314.t1,K17085
g8316.t1,K02880
g8318.t1,K18443
g8321.t1,K03099
g8322.t1,K17609
g8326.t1,K02960
g8327.t1,K03233
g8328.t1,K00164
g8328.t2,K00164
g8329.t1,K13171
g8329.t2,K13171
g8332.t1,K07912
g8333.t1,K17508
g8335.t1,K09761
g8335.t2,K09761
g8339.t1,K03242
g8339.t2,K03242
g8340.t1,K00764
g8348.t1,K19730
g8349.t1,K19730
g8353.t1,K13421
g8356.t1,K24733
g8364.t1,K10144
g8375.t1,K03842
g8377.t1,K05841
g8381.t1,K01756
g8385.t1,K11699
g8385.t2,K11699
g8389.t1,K10863
g8392.t1,K01365
g8393.t1,K11787
g8400.t1,K13617
g8400.t2,K13617
g8404.t1,K08064
g8404.t2,K08064
g8407.t1,K04567
g8408.t1,K17632
g8410.t1,K18681
g7991.t1,K00784
g7992.t1,K17700
g7992.t2,K17700
g7996.t1,K10268
g7999.t1,K22987
g8000.t1,K18045
g8007.t4,K00469
g7961.t1,K02366
g7964.t1,K08770
g7965.t1,K12456
g7971.t1,K02870
g7980.t2,K03099
g7981.t1,K26678
g7981.t2,K26678
g7985.t1,K08342
g7958.t1,K07922
g7934.t1,K10609
g7937.t1,K24272
g7939.t1,K11687
g7939.t2,K11687
g7940.t1,K12301
g7753.t1,K03231
g7754.t1,K06215
g7755.t2,K08681
g7758.t2,K24926
g7763.t1,K20820
g7764.t1,K02973
g7766.t1,K00453
g7768.t1,K15501
g7769.t1,K15501
g7771.t1,K01514
g7775.t1,K04688
g7776.t1,K02146
g7778.t1,K01438
g7781.t1,K15139
g7785.t1,K05305
g7785.t2,K05305
g7790.t1,K18470
g7791.t1,K14855
g7792.t1,K17606
g7792.t2,K17606
g7794.t1,K12605
g7795.t1,K03253
g7804.t1,K10878
g7810.t1,K22390
g7811.t1,K17908
g7812.t1,K22390
g7817.t1,K23334
g7818.t1,K12188
g7818.t2,K12188
g7822.t1,K01011
g7823.t1,K23026
g7825.t1,K13143
g7825.t2,K13143
g7826.t1,K03124
g7827.t1,K07277
g7831.t1,K01349
g7833.t1,K25204
g7833.t2,K25204
g7836.t1,K15175
g7840.t1,K11838
g7840.t2,K11838
g7845.t1,K23792
g7849.t1,K13126
g7853.t1,K23612
g7858.t1,K04460
g7859.t1,K16339
g7861.t1,K23790
g7864.t1,K01054
g7869.t1,K03671
g7882.t2,K01889
g7883.t1,K14964
g7883.t2,K14964
g7891.t2,K14018
g7892.t2,K11792
g7893.t1,K12831
g7894.t1,K02331
g7895.t1,K01669
g7895.t2,K01669
g7898.t1,K15109
g7903.t1,K05994
g7905.t1,K02903
g7906.t1,K02903
g7907.t1,K18732
g7908.t1,K12174
g7912.t1,K15105
g7922.t1,K20704
g7923.t1,K10669
g7927.t1,K14554
g7716.t1,K00963
g7719.t1,K11778
g7720.t2,K12236
g7720.t3,K12236
g7721.t1,K11373
g7724.t1,K01915
g7728.t1,K06184
g7730.t1,K00606
g7730.t2,K00606
g7731.t1,K14799
g7732.t1,K22558
g7737.t1,K01869
g7739.t1,K00830
g7740.t1,K03938
g7743.t1,K00417
g7745.t1,K20649
g7687.t1,K06927
g7694.t1,K10084
g7694.t2,K10084
g7695.t1,K10870
g7697.t1,K03424
g7698.t1,K02179
g7698.t2,K02179
g7706.t1,K10249
g7708.t1,K00597
g7709.t1,K04646
g7712.t1,K20773
g7652.t1,K02151
g7659.t1,K06110
g7662.t1,K02906
g7665.t1,K14007
g7665.t2,K14007
g7666.t1,K08239
g7667.t1,K02951
g7668.t1,K13718
g7669.t1,K22073
g7670.t1,K23408
g7672.t1,K13336
g7674.t1,K17796
g7677.t1,K22390
g7677.t2,K22390
g7681.t1,K11155
g7681.t2,K11155
g7645.t1,K14823
g7644.t1,K18081
g7604.t1,K15305
g7605.t1,K15119
g7606.t1,K09584
g7607.t1,K01254
g7609.t1,K17964
g7610.t1,K17890
g7612.t1,K20367
g7613.t1,K00006
g7615.t1,K26403
g7616.t1,K24194
g7616.t2,K24194
g7618.t1,K11527
g7618.t2,K11527
g7619.t1,K18723
g7620.t1,K08956
g7621.t1,K12396
g7623.t1,K15445
g7625.t1,K12193
g7628.t1,K03234
g7629.t1,K11153
g7631.t1,K10575
g7632.t1,K12200
g7633.t1,K03940
g7634.t1,K10755
g7635.t1,K08900
g7512.t1,K08860
g7516.t1,K21760
g7516.t2,K21760
g7521.t1,K03262
g7522.t1,K01892
g7531.t1,K02366
g7543.t1,K07375
g7558.t1,K00856
g7558.t2,K00856
g7560.t1,K18043
g7565.t1,K10134
g7569.t1,K03259
g7587.t1,K17779
g7498.t1,K20180
g7499.t1,K02148
g7500.t1,K24970
g7502.t1,K03849
g7503.t1,K05760
g7504.t1,K12591
g7508.t1,K07432
g7509.t1,K14006
g7496.t1,K13117
g7391.t1,K01279
g7394.t1,K07238
g7397.t1,K01279
g7398.t1,K00884
g7398.t2,K00884
g7399.t1,K17989
g7408.t1,K14530
g7426.t1,K00471
g7428.t1,K02183
g7435.t1,K13134
g7438.t1,K14399
g7443.t1,K04799
g7445.t1,K00544
g7448.t1,K12602
g7450.t1,K00922
g7451.t1,K05681
g7453.t1,K22766
g7455.t1,K01191
g7456.t1,K15180
g7459.t1,K01365
g7462.t1,K14454
g7466.t1,K14411
g7466.t2,K14411
g7468.t1,K12838
g7468.t2,K12838
g7468.t3,K12838
g7472.t1,K14819
g7475.t1,K19876
g7476.t1,K06636
g7477.t1,K03131
g7489.t1,K01103
g7490.t1,K07375
g7336.t1,K09584
g7337.t1,K20838
g7340.t1,K19202
g7346.t1,K18633
g7351.t1,K01749
g7357.t1,K12184
g7359.t3,K21804
g7368.t1,K20791
g7371.t1,K05681
g7371.t2,K05681
g7386.t1,K23164
g7386.t2,K23164
g7388.t1,K00106
g7322.t1,K03064
g7322.t2,K03064
g7323.t1,K11538
g7307.t1,K20818
g7309.t1,K15102
g7248.t1,K07375
g7255.t1,K15263
g7269.t1,K03231
g7276.t1,K14859
g7282.t1,K01365
g7282.t2,K01365
g7287.t1,K05986
g7289.t1,K02870
g7292.t1,K04554
g7293.t1,K01456
g7241.t1,K18163
g7242.t1,K08790
g7244.t1,K21396
g7230.t1,K03667
g7230.t2,K03667
g6984.t1,K20649
g6985.t1,K18192
g6985.t2,K18192
g6986.t1,K12307
g6986.t2,K12307
g6986.t3,K12307
g6986.t5,K12307
g6988.t1,K02134
g6989.t1,K02133
g6989.t2,K02133
g6991.t1,K12947
g6994.t1,K10579
g6995.t1,K10685
g6997.t1,K03868
g6998.t1,K14847
g6999.t1,K14694
g7000.t1,K05606
g7005.t1,K00894
g7006.t1,K03362
g7009.t1,K18802
g7010.t2,K08515
g7012.t1,K05754
g7013.t1,K03241
g7013.t2,K03241
g7015.t1,K11501
g7016.t1,K10880
g7019.t1,K18735
g7021.t1,K05857
g7024.t1,K23538
g7024.t2,K23538
g7025.t1,K14709
g7026.t1,K15109
g7030.t1,K19828
g7030.t2,K19828
g7034.t1,K00895
g7035.t1,K04512
g7038.t1,K17775
g7040.t1,K16055
g7041.t1,K15442
g7042.t1,K05681
g7045.t1,K10457
g7046.t1,K01265
g7048.t1,K16055
g7050.t1,K11927
g7050.t2,K12823
g7051.t1,K20309
g7052.t1,K11136
g7054.t1,K22078
g7058.t1,K05290
g7060.t1,K02892
g7061.t1,K00784
g7061.t2,K00784
g7064.t1,K24158
g7065.t1,K02324
g7066.t1,K20793
g7069.t1,K12161
g7071.t1,K11718
g7072.t1,K12261
g7074.t1,K11099
g7075.t1,K04802
g7076.t1,K12778
g7077.t1,K12815
g7079.t1,K11142
g7081.t1,K04717
g7082.t1,K03033
g7083.t1,K08098
g7087.t1,K10424
g7089.t1,K07910
g7090.t1,K15191
g7090.t2,K15191
g7092.t1,K04392
g7101.t1,K17765
g7102.t1,K20408
g7102.t2,K20408
g7103.t1,K08864
g7103.t2,K08864
g7103.t3,K08864
g7104.t1,K02934
g7105.t1,K15208
g7107.t1,K15183
g7108.t1,K22533
g7111.t1,K23288
g7111.t2,K23288
g7117.t1,K12343
g7117.t2,K12343
g7118.t1,K03108
g7119.t1,K20307
g7119.t2,K20307
g7121.t1,K10579
g7122.t1,K07298
g7126.t1,K23964
g7126.t2,K23966
g7127.t1,K24527
g7127.t2,K24527
g7132.t1,K14809
g7136.t1,K03695
g7137.t1,K07953
g7138.t1,K03250
g7139.t1,K24962
